TP9,AF7,AF8,TP10
-112.3046875,-120.60546875,-45.8984375,-3.90625
-64.94140625,-110.3515625,-41.015625,11.23046875
9.765625,-8.30078125,-40.52734375,-43.9453125
14.6484375,50.29296875,-49.8046875,-102.5390625
-74.21875,-26.3671875,-57.12890625,-99.609375
-127.44140625,-121.58203125,-46.875,-40.52734375
-88.37890625,-125.0,-38.57421875,-2.44140625
-5.37109375,-16.6015625,-46.38671875,-40.52734375
5.37109375,47.8515625,-53.22265625,-90.8203125
-60.05859375,-26.85546875,-48.828125,-86.9140625
-109.375,-123.53515625,-47.8515625,-45.41015625
-101.5625,-137.6953125,-41.9921875,-1.953125
-21.484375,-27.34375,-38.0859375,-28.80859375
8.30078125,42.48046875,-41.50390625,-88.8671875
-62.98828125,-24.4140625,-49.8046875,-99.12109375
-120.1171875,-115.72265625,-53.7109375,-52.734375
-110.83984375,-144.53125,-43.45703125,5.859375
-14.16015625,-46.875,-34.1796875,-4.39453125
31.73828125,37.109375,-35.64453125,-60.546875
-35.15625,-6.34765625,-44.43359375,-77.1484375
-92.7734375,-94.7265625,-50.78125,-35.64453125
-88.37890625,-131.34765625,-44.921875,13.671875
-12.20703125,-49.8046875,-45.41015625,0.0
36.62109375,38.57421875,-51.7578125,-57.12890625
-5.37109375,32.71484375,-49.8046875,-80.078125
-77.63671875,-62.01171875,-45.8984375,-39.55078125
-104.4921875,-131.8359375,-41.50390625,4.8828125
-35.64453125,-60.546875,-39.55078125,-9.27734375
25.87890625,26.85546875,-43.9453125,-63.96484375
-13.671875,15.13671875,-56.15234375,-104.98046875
-95.703125,-74.70703125,-58.59375,-80.078125
-126.953125,-138.671875,-50.29296875,-24.4140625
-56.640625,-81.0546875,-44.43359375,-17.08984375
10.7421875,21.97265625,-46.38671875,-66.89453125
-9.27734375,35.15625,-49.8046875,-105.95703125
-85.9375,-60.05859375,-51.26953125,-75.68359375
-118.65234375,-130.37109375,-46.38671875,-6.8359375
-54.6875,-89.35546875,-41.50390625,19.04296875
7.32421875,1.46484375,-45.41015625,-30.2734375
-4.39453125,25.390625,-52.734375,-86.42578125
-69.82421875,-63.96484375,-50.29296875,-66.40625
-116.69921875,-143.06640625,-50.29296875,-13.18359375
-89.35546875,-113.28125,-58.59375,-0.48828125
-3.90625,-4.8828125,-50.29296875,-34.1796875
20.99609375,41.9921875,-45.41015625,-77.1484375
-56.640625,-35.64453125,-51.7578125,-81.54296875
-107.91015625,-121.58203125,-49.31640625,-32.71484375
-67.3828125,-120.1171875,-39.0625,5.859375
23.4375,-3.90625,-35.15625,-33.203125
32.71484375,50.29296875,-47.36328125,-88.37890625
-56.15234375,-41.50390625,-55.6640625,-84.9609375
-104.00390625,-120.60546875,-43.9453125,-30.2734375
-88.8671875,-122.55859375,-37.109375,10.7421875
-15.13671875,-29.78515625,-43.9453125,-26.3671875
17.578125,43.45703125,-49.8046875,-87.40234375
-49.8046875,-4.8828125,-53.7109375,-91.796875
-104.4921875,-95.703125,-54.6875,-39.55078125
-98.6328125,-125.9765625,-44.921875,12.6953125
-15.625,-41.015625,-44.43359375,-8.7890625
31.25,36.1328125,-47.36328125,-67.3828125
-30.76171875,10.25390625,-46.38671875,-88.8671875
-108.88671875,-75.68359375,-52.734375,-52.734375
-113.28125,-131.34765625,-47.36328125,2.44140625
-24.4140625,-55.6640625,-37.59765625,-4.39453125
24.4140625,35.64453125,-47.8515625,-69.82421875
-24.90234375,18.5546875,-53.22265625,-101.07421875
-95.703125,-77.63671875,-47.8515625,-57.12890625
-103.515625,-139.16015625,-41.50390625,0.0
-24.90234375,-76.171875,-40.0390625,-0.9765625
24.90234375,21.97265625,-51.26953125,-58.10546875
-7.32421875,28.80859375,-57.12890625,-86.9140625
-77.63671875,-69.3359375,-55.6640625,-52.734375
-108.3984375,-133.30078125,-56.640625,-5.37109375
-45.41015625,-74.70703125,-54.19921875,-7.32421875
21.97265625,9.765625,-47.36328125,-53.22265625
4.8828125,27.34375,-49.8046875,-94.23828125
-74.21875,-58.59375,-54.19921875,-79.58984375
-115.234375,-137.20703125,-47.8515625,-16.6015625
-59.08203125,-105.95703125,-40.0390625,2.9296875
10.25390625,-5.37109375,-39.55078125,-47.36328125
0.9765625,32.71484375,-41.50390625,-92.7734375
-77.63671875,-40.0390625,-48.33984375,-76.171875
-121.09375,-126.46484375,-49.31640625,-14.6484375
-70.80078125,-121.58203125,-45.41015625,4.39453125
8.7890625,4.8828125,-54.6875,-45.41015625
9.27734375,59.5703125,-56.640625,-90.8203125
-73.2421875,-35.64453125,-47.8515625,-79.58984375
-124.51171875,-127.44140625,-41.9921875,-32.71484375
-88.8671875,-131.8359375,-41.9921875,-4.39453125
6.34765625,-28.3203125,-41.50390625,-29.78515625
20.01953125,32.71484375,-43.9453125,-91.30859375
-58.10546875,-31.73828125,-49.8046875,-102.05078125
-105.95703125,-123.046875,-46.38671875,-45.41015625
-88.8671875,-146.97265625,-43.9453125,-1.953125
-9.765625,-54.19921875,-44.43359375,-30.2734375
22.4609375,32.2265625,-44.921875,-85.44921875
-45.8984375,-3.41796875,-49.31640625,-93.26171875
-104.98046875,-96.19140625,-48.33984375,-45.41015625
-94.23828125,-138.671875,-35.15625,11.71875
-14.16015625,-43.45703125,-34.66796875,-12.6953125
16.11328125,49.8046875,-54.19921875,-84.47265625
-37.109375,3.90625,-48.33984375,-94.7265625
-96.19140625,-91.796875,-37.59765625,-46.875
-104.00390625,-145.5078125,-40.0390625,0.48828125
-21.97265625,-73.2421875,-39.55078125,-9.27734375
23.92578125,20.01953125,-41.50390625,-69.82421875
-23.92578125,1.953125,-46.38671875,-100.5859375
-94.7265625,-85.9375,-51.7578125,-58.59375
-113.28125,-137.6953125,-46.875,-2.9296875
-38.0859375,-70.80078125,-39.55078125,-10.7421875
19.53125,21.484375,-38.57421875,-62.01171875
-20.01953125,31.25,-50.29296875,-97.16796875
-98.14453125,-62.98828125,-51.7578125,-56.640625
-113.28125,-140.13671875,-36.1328125,14.16015625
-41.9921875,-82.51953125,-34.1796875,9.765625
15.625,16.6015625,-36.1328125,-51.7578125
-4.8828125,33.69140625,-39.0625,-93.26171875
-76.171875,-60.05859375,-38.0859375,-64.453125
-107.91015625,-141.11328125,-36.62109375,-8.30078125
-48.33984375,-95.21484375,-36.62109375,11.23046875
24.90234375,14.6484375,-37.109375,-27.34375
8.7890625,34.66796875,-41.50390625,-79.1015625
-78.125,-47.36328125,-44.921875,-70.3125
-119.140625,-121.09375,-38.0859375,-7.8125
-65.91796875,-114.2578125,-30.2734375,17.08984375
12.20703125,-16.6015625,-37.59765625,-34.66796875
23.4375,40.52734375,-38.57421875,-83.49609375
-58.59375,-32.71484375,-39.0625,-78.125
-116.2109375,-116.2109375,-39.55078125,-27.83203125
-81.0546875,-111.81640625,-38.0859375,4.39453125
0.9765625,-17.578125,-37.109375,-36.62109375
20.01953125,42.96875,-39.0625,-91.30859375
-50.29296875,-11.23046875,-44.921875,-85.9375
-105.46875,-106.93359375,-47.36328125,-29.296875
-89.35546875,-136.23046875,-44.921875,12.6953125
-5.37109375,-36.1328125,-41.9921875,-22.4609375
21.97265625,40.0390625,-41.9921875,-81.54296875
-42.48046875,-3.41796875,-44.921875,-85.44921875
-98.14453125,-97.65625,-45.41015625,-36.1328125
-94.7265625,-143.5546875,-41.9921875,12.6953125
-6.34765625,-51.26953125,-42.96875,-4.39453125
36.62109375,45.8984375,-47.36328125,-62.98828125
