TP9,AF7,AF8,TP10
-38.0859375,34.66796875,-44.43359375,-30.2734375
-24.4140625,16.6015625,-43.45703125,-41.9921875
-44.43359375,-88.37890625,-49.31640625,-63.4765625
-70.3125,-129.39453125,-51.26953125,-63.96484375
-63.4765625,-27.34375,-47.36328125,-49.8046875
-30.76171875,33.203125,-40.0390625,-37.109375
-19.04296875,-8.7890625,-41.015625,-43.45703125
-39.55078125,-88.37890625,-49.8046875,-60.546875
-64.94140625,-112.3046875,-46.875,-57.12890625
-64.94140625,-44.43359375,-45.41015625,-43.45703125
-38.0859375,24.90234375,-52.734375,-35.64453125
-22.94921875,11.71875,-55.17578125,-37.109375
-35.15625,-80.56640625,-46.38671875,-47.36328125
-61.03515625,-100.09765625,-44.43359375,-59.08203125
-74.21875,-46.875,-48.828125,-53.7109375
-47.8515625,-9.765625,-45.41015625,-40.0390625
-29.78515625,-30.2734375,-44.43359375,-40.0390625
-49.31640625,-101.5625,-50.29296875,-55.17578125
-67.3828125,-110.3515625,-55.17578125,-58.10546875
-64.453125,-59.5703125,-55.6640625,-50.29296875
-51.26953125,1.953125,-55.6640625,-47.8515625
-34.66796875,4.39453125,-48.828125,-48.33984375
-36.1328125,-68.84765625,-47.36328125,-59.08203125
-61.03515625,-118.65234375,-43.45703125,-66.40625
-69.3359375,-74.70703125,-41.50390625,-52.734375
-41.9921875,34.1796875,-51.26953125,-29.78515625
-27.83203125,5.37109375,-58.59375,-37.59765625
-40.52734375,-68.84765625,-54.6875,-64.453125
-51.7578125,-109.375,-49.8046875,-65.4296875
-68.84765625,-115.72265625,-52.734375,-54.6875
-64.453125,-15.625,-56.640625,-46.875
-41.015625,-2.9296875,-52.734375,-46.38671875
-37.109375,-55.6640625,-47.8515625,-48.828125
-50.29296875,-89.35546875,-59.08203125,-55.6640625
-66.89453125,-110.3515625,-74.70703125,-57.6171875
-56.15234375,-33.203125,-65.4296875,-44.921875
-26.3671875,41.9921875,-56.640625,-34.66796875
-19.04296875,-7.32421875,-56.15234375,-44.921875
-35.15625,-118.65234375,-50.29296875,-49.8046875
-58.10546875,-118.65234375,-44.43359375,-48.33984375
-54.6875,-28.3203125,-43.45703125,-43.45703125
-27.83203125,-1.953125,-47.8515625,-35.15625
-22.4609375,-27.34375,-50.29296875,-39.55078125
-41.50390625,-73.2421875,-49.31640625,-58.59375
-62.5,-113.28125,-51.26953125,-59.5703125
-56.640625,-28.3203125,-55.6640625,-39.55078125
-31.25,17.578125,-48.828125,-35.15625
-24.90234375,-39.0625,-42.48046875,-39.55078125
-39.0625,-84.9609375,-46.38671875,-48.33984375
-59.08203125,-82.51953125,-46.38671875,-47.36328125
-61.03515625,-47.36328125,-42.48046875,-33.69140625
-32.2265625,3.41796875,-43.9453125,-28.3203125
-20.01953125,-1.46484375,-49.8046875,-35.15625
-31.25,-72.75390625,-46.875,-41.015625
-51.26953125,-102.05078125,-43.9453125,-42.96875
-61.5234375,-38.57421875,-50.78125,-40.52734375
-39.55078125,8.7890625,-48.33984375,-35.15625
-24.90234375,-9.765625,-44.43359375,-41.50390625
-34.1796875,-55.17578125,-45.8984375,-56.640625
-50.29296875,-114.74609375,-49.8046875,-56.15234375
-62.01171875,-66.40625,-58.59375,-47.8515625
-43.9453125,37.59765625,-56.640625,-39.0625
-23.4375,5.37109375,-49.31640625,-37.109375
-25.390625,-93.75,-49.31640625,-45.8984375
-40.0390625,-103.515625,-48.33984375,-50.29296875
-50.78125,-65.91796875,-46.875,-47.36328125
-34.1796875,4.8828125,-44.921875,-33.203125
-17.578125,19.53125,-41.50390625,-32.2265625
-26.3671875,-62.01171875,-41.50390625,-48.33984375
-51.26953125,-106.4453125,-47.8515625,-57.12890625
-69.82421875,-74.21875,-55.17578125,-52.734375
-54.19921875,-0.48828125,-56.15234375,-43.9453125
-30.76171875,23.92578125,-51.7578125,-38.0859375
-33.203125,-11.71875,-52.24609375,-44.921875
-49.31640625,-71.2890625,-53.22265625,-50.78125
-63.4765625,-114.74609375,-56.15234375,-42.48046875
-51.26953125,-16.6015625,-47.8515625,-34.1796875
-25.87890625,36.1328125,-30.76171875,-34.1796875
-27.34375,-37.109375,-35.15625,-43.45703125
-47.36328125,-95.703125,-45.8984375,-56.15234375
-62.98828125,-85.9375,-50.78125,-50.78125
-57.12890625,0.48828125,-53.22265625,-39.55078125
-32.2265625,30.76171875,-50.78125,-33.203125
-28.80859375,-30.76171875,-48.33984375,-45.41015625
-50.29296875,-110.3515625,-50.78125,-63.96484375
-69.82421875,-95.21484375,-59.08203125,-64.453125
-62.98828125,-33.69140625,-62.5,-53.22265625
-30.76171875,6.8359375,-55.17578125,-40.0390625
-17.578125,-10.7421875,-58.10546875,-44.921875
-36.62109375,-102.5390625,-66.89453125,-62.01171875
-60.05859375,-113.76953125,-58.10546875,-59.08203125
-62.98828125,-30.2734375,-55.17578125,-43.9453125
-39.0625,23.92578125,-58.59375,-35.64453125
-29.296875,-14.16015625,-45.41015625,-47.36328125
-41.9921875,-85.9375,-38.0859375,-62.01171875
-58.59375,-114.74609375,-45.41015625,-60.05859375
-63.96484375,-42.48046875,-49.8046875,-54.6875
-41.015625,43.9453125,-45.41015625,-50.29296875
-29.78515625,0.48828125,-50.29296875,-51.7578125
-42.96875,-97.16796875,-55.17578125,-64.94140625
-55.17578125,-109.86328125,-47.8515625,-68.84765625
-57.12890625,-57.12890625,-47.8515625,-53.22265625
-35.64453125,37.59765625,-48.33984375,-38.57421875
-17.578125,47.36328125,-50.78125,-34.1796875
