TP9,AF7,AF8,TP10
-52.24609375,-48.828125,-51.7578125,-53.22265625
-58.59375,-44.43359375,-55.6640625,-63.96484375
-57.12890625,-27.83203125,-55.17578125,-62.98828125
-43.9453125,-41.015625,-51.26953125,-69.3359375
-42.96875,-74.21875,-53.7109375,-82.03125
-51.26953125,-56.15234375,-57.12890625,-67.3828125
-57.6171875,-39.0625,-53.7109375,-44.43359375
-45.8984375,-33.69140625,-49.8046875,-36.62109375
-30.2734375,-32.2265625,-42.48046875,-36.62109375
-31.25,-25.87890625,-40.52734375,-44.921875
-41.015625,-70.3125,-39.55078125,-43.9453125
-44.43359375,-72.75390625,-40.0390625,-39.0625
-45.8984375,-24.90234375,-41.9921875,-41.50390625
-52.734375,-38.0859375,-45.41015625,-49.8046875
-48.33984375,-68.84765625,-48.828125,-58.59375
-47.8515625,-69.82421875,-49.31640625,-59.08203125
-57.6171875,-63.4765625,-49.8046875,-55.17578125
-56.640625,-29.296875,-51.26953125,-52.734375
-51.26953125,-35.15625,-49.8046875,-60.05859375
-53.22265625,-74.70703125,-50.78125,-64.453125
-60.546875,-56.640625,-51.26953125,-51.26953125
-59.5703125,-36.62109375,-47.8515625,-37.59765625
-50.29296875,-54.6875,-46.875,-33.69140625
-42.48046875,-63.4765625,-47.36328125,-37.59765625
-42.48046875,-54.6875,-46.38671875,-43.9453125
-42.48046875,-63.4765625,-43.9453125,-41.50390625
-49.31640625,-58.10546875,-45.41015625,-38.57421875
-59.5703125,-50.29296875,-45.41015625,-41.50390625
